date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:46:50	3009/3009	---M--	200	added ('OK')	image/png	etag:%22637d7308-bc1%22	http://hitsz-cslab.gitee.io/os-labs/lab1/part3.assets/image-20201027155243519.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab1/part3.assets/image-20201027155243519.png	(from http://hitsz-cslab.gitee.io/os-labs/lab1/part3/)
20:46:50	7796/7796	---M--	200	added ('OK')	image/png	etag:%22637d7308-1e74%22	http://hitsz-cslab.gitee.io/os-labs/lab1/part3.assets/image-20201018125249828.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab1/part3.assets/image-20201018125249828.png	(from http://hitsz-cslab.gitee.io/os-labs/lab1/part3/)
20:46:52	47340/47340	---M--	200	added ('OK')	image/png	etag:%22637d7308-b8ec%22	http://hitsz-cslab.gitee.io/os-labs/lab1/part3.assets/image-20201017231446472.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab1/part3.assets/image-20201017231446472.png	(from http://hitsz-cslab.gitee.io/os-labs/lab1/part3/)
20:46:52	11621/11621	---M--	200	added ('OK')	image/png	etag:%22637d7308-2d65%22	http://hitsz-cslab.gitee.io/os-labs/lab1/part3.assets/image-20201027155755713.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab1/part3.assets/image-20201027155755713.png	(from http://hitsz-cslab.gitee.io/os-labs/lab1/part3/)
20:46:52	107585/107585	---M--	200	added ('OK')	image/png	etag:%22637d7308-1a441%22	http://hitsz-cslab.gitee.io/os-labs/lab1/part2.assets/vx6%e7%bb%84%e7%bb%87%e7%bb%93%e6%9e%84.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab1/part2.assets/vx6%e7%bb%84%e7%bb%87%e7%bb%93%e6%9e%84.png	(from http://hitsz-cslab.gitee.io/os-labs/lab1/part2/)
20:46:57	45369/45369	---M--	200	added ('OK')	image/png	etag:%22637d7308-b139%22	http://hitsz-cslab.gitee.io/os-labs/lab1/part3.assets/image-20201027155303167.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab1/part3.assets/image-20201027155303167.png	(from http://hitsz-cslab.gitee.io/os-labs/lab1/part3/)
20:46:57	30029/30029	---M--	200	added ('OK')	image/png	etag:%22637d7308-754d%22	http://hitsz-cslab.gitee.io/os-labs/lab1/part4.assets/1602764244582.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab1/part4.assets/1602764244582.png	(from http://hitsz-cslab.gitee.io/os-labs/lab1/part4/)
20:46:58	34229/34229	---M--	200	added ('OK')	image/png	etag:%22637d7308-85b5%22	http://hitsz-cslab.gitee.io/os-labs/lab1/part4.assets/1602764229740.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab1/part4.assets/1602764229740.png	(from http://hitsz-cslab.gitee.io/os-labs/lab1/part4/)
20:46:59	48140/48140	---M--	200	added ('OK')	image/png	etag:%22637d7308-bc0c%22	http://hitsz-cslab.gitee.io/os-labs/lab1/part4.assets/1602764073679.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab1/part4.assets/1602764073679.png	(from http://hitsz-cslab.gitee.io/os-labs/lab1/part4/)
20:47:00	15970/15970	---M--	200	added ('OK')	image/png	etag:%22637d7308-3e62%22	http://hitsz-cslab.gitee.io/os-labs/lab2/part1.assets/image-20211005130943125.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab2/part1.assets/image-20211005130943125.png	(from http://hitsz-cslab.gitee.io/os-labs/lab2/part1/)
20:47:03	31699/31699	---M--	200	added ('OK')	image/png	etag:%22637d7308-7bd3%22	http://hitsz-cslab.gitee.io/os-labs/lab1/part4.assets/1602764337153.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab1/part4.assets/1602764337153.png	(from http://hitsz-cslab.gitee.io/os-labs/lab1/part4/)
20:47:03	40123/40123	---M--	200	added ('OK')	image/png	etag:%22637d7308-9cbb%22	http://hitsz-cslab.gitee.io/os-labs/lab1/part4.assets/1602764299450.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab1/part4.assets/1602764299450.png	(from http://hitsz-cslab.gitee.io/os-labs/lab1/part4/)
20:47:10	41421/41421	---M--	200	added ('OK')	image/png	etag:%22637d7308-a1cd%22	http://hitsz-cslab.gitee.io/os-labs/lab2/part2.assets/image-20220920181414750.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab2/part2.assets/image-20220920181414750.png	(from http://hitsz-cslab.gitee.io/os-labs/lab2/part2/)
20:47:15	99499/99499	---M--	200	added ('OK')	image/png	etag:%22637d7308-184ab%22	http://hitsz-cslab.gitee.io/os-labs/lab2/part1.assets/image-20211005131516101.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab2/part1.assets/image-20211005131516101.png	(from http://hitsz-cslab.gitee.io/os-labs/lab2/part1/)
20:47:15	31169/31169	---M--	200	added ('OK')	image/png	etag:%22637d7308-79c1%22	http://hitsz-cslab.gitee.io/os-labs/lab2/part2.assets/image-20220920181501174.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab2/part2.assets/image-20220920181501174.png	(from http://hitsz-cslab.gitee.io/os-labs/lab2/part2/)
20:47:16	182/182	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Nov%202022%2012:47:15%20GMT	http://hitsz-cslab.gitee.io/os-labs/lab2/part2	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab2/part2	(from http://hitsz-cslab.gitee.io/os-labs/lab2/part3/)
20:47:19	21179/21179	---M--	200	added ('OK')	image/png	etag:%22637d7308-52bb%22	http://hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922094635420.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922094635420.png	(from http://hitsz-cslab.gitee.io/os-labs/lab2/part5/)
20:47:20	9818/9818	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22637d7308-265a%22	http://hitsz-cslab.gitee.io/os-labs/lab2/remote_env_gdb/	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab2/remote_env_gdb/index.html	(from http://hitsz-cslab.gitee.io/os-labs/lab2/part5/)
20:47:22	43466/43466	---M--	200	added ('OK')	image/png	etag:%22637d7308-a9ca%22	http://hitsz-cslab.gitee.io/os-labs/lab2/part2.assets/image-20220920181634893.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab2/part2.assets/image-20220920181634893.png	(from http://hitsz-cslab.gitee.io/os-labs/lab2/part2/)
20:47:27	154731/154731	---M--	200	added ('OK')	image/png	etag:%22637d7308-25c6b%22	http://hitsz-cslab.gitee.io/os-labs/lab2/part2.assets/syscall.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab2/part2.assets/syscall.png	(from http://hitsz-cslab.gitee.io/os-labs/lab2/part2/)
20:47:29	9755/9755	---M--	200	added ('OK')	image/png	etag:%22637d7308-261b%22	http://hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922095717980.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922095717980.png	(from http://hitsz-cslab.gitee.io/os-labs/lab2/part5/)
20:47:33	205570/205570	---M--	200	added ('OK')	image/png	etag:%22637d7308-32302%22	http://hitsz-cslab.gitee.io/os-labs/lab2/part2.assets/image-20220920161553412.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab2/part2.assets/image-20220920161553412.png	(from http://hitsz-cslab.gitee.io/os-labs/lab2/part2/)
20:47:38	26917/26917	---M--	200	added ('OK')	image/png	etag:%22637d7308-6925%22	http://hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922100826291.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922100826291.png	(from http://hitsz-cslab.gitee.io/os-labs/lab2/part5/)
20:47:44	151940/151940	---M--	200	added ('OK')	image/png	etag:%22637d7308-25184%22	http://hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922094744944.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922094744944.png	(from http://hitsz-cslab.gitee.io/os-labs/lab2/part5/)
20:47:46	147359/147359	---M--	200	added ('OK')	image/png	etag:%22637d7308-23f9f%22	http://hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922095149572.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922095149572.png	(from http://hitsz-cslab.gitee.io/os-labs/lab2/part5/)
20:47:47	58816/58816	---M--	200	added ('OK')	image/png	etag:%22637d7308-e5c0%22	http://hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922104511551.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922104511551.png	(from http://hitsz-cslab.gitee.io/os-labs/lab2/part5/)
20:47:48	7333/7333	---M--	200	added ('OK')	image/png	etag:%22637d7308-1ca5%22	http://hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922163531277.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922163531277.png	(from http://hitsz-cslab.gitee.io/os-labs/lab2/part5/)
20:47:49	16685/16685	---M--	200	added ('OK')	image/png	etag:%22637d7308-412d%22	http://hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922124624540.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922124624540.png	(from http://hitsz-cslab.gitee.io/os-labs/lab2/part5/)
20:47:49	128394/128394	---M--	200	added ('OK')	image/png	etag:%22637d7308-1f58a%22	http://hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922100008332.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922100008332.png	(from http://hitsz-cslab.gitee.io/os-labs/lab2/part5/)
20:47:51	13238/13238	---M--	200	added ('OK')	image/png	etag:%22637d7308-33b6%22	http://hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922164434984.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922164434984.png	(from http://hitsz-cslab.gitee.io/os-labs/lab2/part5/)
20:47:51	39030/39030	---M--	200	added ('OK')	image/png	etag:%22637d7308-9876%22	http://hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922103905096.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922103905096.png	(from http://hitsz-cslab.gitee.io/os-labs/lab2/part5/)
20:47:51	7434/7434	---M--	200	added ('OK')	image/png	etag:%22637d7308-1d0a%22	http://hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922165128856.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922165128856.png	(from http://hitsz-cslab.gitee.io/os-labs/lab2/part5/)
20:47:54	17565/17565	---M--	200	added ('OK')	image/png	etag:%22637d7308-449d%22	http://hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922165315546.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922165315546.png	(from http://hitsz-cslab.gitee.io/os-labs/lab2/part5/)
20:47:56	31533/31533	---M--	200	added ('OK')	image/png	etag:%22637d7308-7b2d%22	http://hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922165205475.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922165205475.png	(from http://hitsz-cslab.gitee.io/os-labs/lab2/part5/)
20:47:57	20080/20080	---M--	200	added ('OK')	image/png	etag:%22637d7308-4e70%22	http://hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922171000913.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922171000913.png	(from http://hitsz-cslab.gitee.io/os-labs/lab2/part5/)
20:48:03	96900/96900	---M--	200	added ('OK')	image/png	etag:%22637d7308-17a84%22	http://hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922163711214.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922163711214.png	(from http://hitsz-cslab.gitee.io/os-labs/lab2/part5/)
20:48:08	63683/63683	---M--	200	added ('OK')	image/png	etag:%22637d7308-f8c3%22	http://hitsz-cslab.gitee.io/os-labs/lab3/part1.assets/image-20211019205157241.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab3/part1.assets/image-20211019205157241.png	(from http://hitsz-cslab.gitee.io/os-labs/lab3/part1/)
20:48:10	13584/13584	---M--	200	added ('OK')	image/png	etag:%22637d7308-3510%22	http://hitsz-cslab.gitee.io/os-labs/lab3/part1.assets/grade-16349752282893.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab3/part1.assets/grade-16349752282893.png	(from http://hitsz-cslab.gitee.io/os-labs/lab3/part1/)
20:48:18	165623/165623	---M--	200	added ('OK')	image/png	etag:%22637d7308-286f7%22	http://hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922165428369.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab2/part5.assets/image-20220922165428369.png	(from http://hitsz-cslab.gitee.io/os-labs/lab2/part5/)
20:48:24	84202/84202	---M--	200	added ('OK')	image/png	etag:%22637d7308-148ea%22	http://hitsz-cslab.gitee.io/os-labs/lab3/part2.assets/image-20221012175648080.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab3/part2.assets/image-20221012175648080.png	(from http://hitsz-cslab.gitee.io/os-labs/lab3/part2/)
20:48:25	45886/45886	---M--	200	added ('OK')	image/png	etag:%22637d7308-b33e%22	http://hitsz-cslab.gitee.io/os-labs/lab3/part2.assets/kalloc%e6%89%a7%e8%a1%8c%e6%b5%81.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab3/part2.assets/kalloc%e6%89%a7%e8%a1%8c%e6%b5%81.png	(from http://hitsz-cslab.gitee.io/os-labs/lab3/part2/)
20:48:26	9504/9504	---M--	200	added ('OK')	image/png	etag:%22637d7308-2520%22	http://hitsz-cslab.gitee.io/os-labs/lab3/part2.assets/image-20201121160342435.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab3/part2.assets/image-20201121160342435.png	(from http://hitsz-cslab.gitee.io/os-labs/lab3/part2/)
20:48:27	157940/157940	---M--	200	added ('OK')	image/png	etag:%22637d7308-268f4%22	http://hitsz-cslab.gitee.io/os-labs/lab3/part1.assets/image-20211019205449169.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab3/part1.assets/image-20211019205449169.png	(from http://hitsz-cslab.gitee.io/os-labs/lab3/part1/)
20:48:28	220293/220293	---M--	200	added ('OK')	image/jpeg	etag:%22637d7308-35c85%22	http://hitsz-cslab.gitee.io/os-labs/lab3/part1.assets/kalloc_proc.jpg	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab3/part1.assets/kalloc_proc.jpg	(from http://hitsz-cslab.gitee.io/os-labs/lab3/part1/)
20:48:29	9765/9765	---M--	200	added ('OK')	image/png	etag:%22637d7308-2625%22	http://hitsz-cslab.gitee.io/os-labs/lab3/part2.assets/image-20201121160419011.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab3/part2.assets/image-20201121160419011.png	(from http://hitsz-cslab.gitee.io/os-labs/lab3/part2/)
20:48:30	11717/11717	---M--	200	added ('OK')	image/png	etag:%22637d7308-2dc5%22	http://hitsz-cslab.gitee.io/os-labs/lab3/part2.assets/bcache3.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab3/part2.assets/bcache3.png	(from http://hitsz-cslab.gitee.io/os-labs/lab3/part2/)
20:48:33	35576/35576	---M--	200	added ('OK')	image/png	etag:%22637d7308-8af8%22	http://hitsz-cslab.gitee.io/os-labs/lab3/part2.assets/freelist.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab3/part2.assets/freelist.png	(from http://hitsz-cslab.gitee.io/os-labs/lab3/part2/)
20:48:33	35208/35208	---M--	200	added ('OK')	image/png	etag:%22637d7308-8988%22	http://hitsz-cslab.gitee.io/os-labs/lab3/part2.assets/kalloc.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab3/part2.assets/kalloc.png	(from http://hitsz-cslab.gitee.io/os-labs/lab3/part2/)
20:48:34	34083/34083	---M--	200	added ('OK')	image/png	etag:%22637d7308-8523%22	http://hitsz-cslab.gitee.io/os-labs/lab3/part2.assets/buffercache.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab3/part2.assets/buffercache.png	(from http://hitsz-cslab.gitee.io/os-labs/lab3/part2/)
20:48:35	10503/10503	---M--	200	added ('OK')	image/png	etag:%22637d7308-2907%22	http://hitsz-cslab.gitee.io/os-labs/lab3/part2.assets/timestamp.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab3/part2.assets/timestamp.png	(from http://hitsz-cslab.gitee.io/os-labs/lab3/part2/)
20:48:36	6705/6705	---M--	200	added ('OK')	image/png	etag:%22637d7308-1a31%22	http://hitsz-cslab.gitee.io/os-labs/lab4/part1.assets/image-20221024121955342.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab4/part1.assets/image-20221024121955342.png	(from http://hitsz-cslab.gitee.io/os-labs/lab4/part1/)
20:48:37	10445/10445	---M--	200	added ('OK')	image/png	etag:%22637d7308-28cd%22	http://hitsz-cslab.gitee.io/os-labs/lab4/part1.assets/image-20211023161926242-16353841836811.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab4/part1.assets/image-20211023161926242-16353841836811.png	(from http://hitsz-cslab.gitee.io/os-labs/lab4/part1/)
20:48:37	10041/10041	---M--	200	added ('OK')	image/png	etag:%22637d7308-2739%22	http://hitsz-cslab.gitee.io/os-labs/lab4/part1.assets/image-20211023162335116-16353873302232.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab4/part1.assets/image-20211023162335116-16353873302232.png	(from http://hitsz-cslab.gitee.io/os-labs/lab4/part1/)
20:48:38	48322/48322	---M--	200	added ('OK')	image/png	etag:%22637d7308-bcc2%22	http://hitsz-cslab.gitee.io/os-labs/lab3/part2.assets/bcache2.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab3/part2.assets/bcache2.png	(from http://hitsz-cslab.gitee.io/os-labs/lab3/part2/)
20:48:38	2593/2593	---M--	200	added ('OK')	image/png	etag:%22637d7308-a21%22	http://hitsz-cslab.gitee.io/os-labs/lab4/part2.assets/1313421-20180729102826537-1711528749.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab4/part2.assets/1313421-20180729102826537-1711528749.png	(from http://hitsz-cslab.gitee.io/os-labs/lab4/part2/)
20:48:40	10664/10664	---M--	200	added ('OK')	image/png	etag:%22637d7308-29a8%22	http://hitsz-cslab.gitee.io/os-labs/lab4/part2.assets/image-20211009210828719.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab4/part2.assets/image-20211009210828719.png	(from http://hitsz-cslab.gitee.io/os-labs/lab4/part2/)
20:48:44	66948/66948	---M--	200	added ('OK')	image/png	etag:%22637d7308-10584%22	http://hitsz-cslab.gitee.io/os-labs/lab3/part2.assets/hash.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab3/part2.assets/hash.png	(from http://hitsz-cslab.gitee.io/os-labs/lab3/part2/)
20:48:45	32710/32710	---M--	200	added ('OK')	image/png	etag:%22637d7308-7fc6%22	http://hitsz-cslab.gitee.io/os-labs/lab4/part2.assets/image-20211009211825370.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab4/part2.assets/image-20211009211825370.png	(from http://hitsz-cslab.gitee.io/os-labs/lab4/part2/)
20:48:49	32992/32992	---M--	200	added ('OK')	image/png	etag:%22637d7308-80e0%22	http://hitsz-cslab.gitee.io/os-labs/lab4/part2.assets/image-20211010100329520.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab4/part2.assets/image-20211010100329520.png	(from http://hitsz-cslab.gitee.io/os-labs/lab4/part2/)
20:48:50	78267/78267	---M--	200	added ('OK')	image/png	etag:%22637d7308-131bb%22	http://hitsz-cslab.gitee.io/os-labs/lab4/part2.assets/image-20211009204518009.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab4/part2.assets/image-20211009204518009.png	(from http://hitsz-cslab.gitee.io/os-labs/lab4/part2/)
20:48:53	49293/49293	---M--	200	added ('OK')	image/png	etag:%22637d7308-c08d%22	http://hitsz-cslab.gitee.io/os-labs/lab4/part2.assets/image-20221024160039840.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab4/part2.assets/image-20221024160039840.png	(from http://hitsz-cslab.gitee.io/os-labs/lab4/part2/)
20:48:54	105764/105764	---M--	200	added ('OK')	image/png	etag:%22637d7308-19d24%22	http://hitsz-cslab.gitee.io/os-labs/lab4/part1.assets/image-20211023160155602-16353874445883.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab4/part1.assets/image-20211023160155602-16353874445883.png	(from http://hitsz-cslab.gitee.io/os-labs/lab4/part1/)
20:48:58	46088/46088	---M--	200	added ('OK')	image/png	etag:%22637d7308-b408%22	http://hitsz-cslab.gitee.io/os-labs/lab4/part2.assets/image-20211023210540509-16353884146574.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab4/part2.assets/image-20211023210540509-16353884146574.png	(from http://hitsz-cslab.gitee.io/os-labs/lab4/part2/)
20:48:59	36620/36620	---M--	200	added ('OK')	image/png	etag:%22637d7308-8f0c%22	http://hitsz-cslab.gitee.io/os-labs/lab4/part2.assets/%e9%a1%b5%e8%a1%a8%e5%90%88%e5%b9%b6.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab4/part2.assets/%e9%a1%b5%e8%a1%a8%e5%90%88%e5%b9%b6.png	(from http://hitsz-cslab.gitee.io/os-labs/lab4/part2/)
20:49:02	79202/79202	---M--	200	added ('OK')	image/png	etag:%22637d7308-13562%22	http://hitsz-cslab.gitee.io/os-labs/lab4/part2.assets/image-20221024170624973.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab4/part2.assets/image-20221024170624973.png	(from http://hitsz-cslab.gitee.io/os-labs/lab4/part2/)
20:49:06	24493/24493	---M--	200	added ('OK')	image/png	etag:%22637d7308-5fad%22	http://hitsz-cslab.gitee.io/os-labs/lab4/part3.assets/%e7%94%a8%e6%88%b7%e5%85%b1%e4%ba%ab%e9%a1%b5%e8%a1%a8.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab4/part3.assets/%e7%94%a8%e6%88%b7%e5%85%b1%e4%ba%ab%e9%a1%b5%e8%a1%a8.png	(from http://hitsz-cslab.gitee.io/os-labs/lab4/part3/)
20:49:07	78267/78267	---M--	200	added ('OK')	image/png	etag:%22637d7308-131bb%22	http://hitsz-cslab.gitee.io/os-labs/lab4/part3.assets/image-20211009204518009.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab4/part3.assets/image-20211009204518009.png	(from http://hitsz-cslab.gitee.io/os-labs/lab4/part3/)
20:49:07	45819/45819	---M--	200	added ('OK')	image/png	etag:%22637d7308-b2fb%22	http://hitsz-cslab.gitee.io/os-labs/lab4/part3.assets/%e9%a1%b5%e8%a1%a8%e9%87%8a%e6%94%be%e7%a4%ba%e6%84%8f.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab4/part3.assets/%e9%a1%b5%e8%a1%a8%e9%87%8a%e6%94%be%e7%a4%ba%e6%84%8f.png	(from http://hitsz-cslab.gitee.io/os-labs/lab4/part3/)
20:49:08	8898/8898	---M--	200	added ('OK')	image/jpeg	etag:%22637d7308-22c2%22	http://hitsz-cslab.gitee.io/os-labs/lab5/part2.assets/kingston.jpg	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab5/part2.assets/kingston.jpg	(from http://hitsz-cslab.gitee.io/os-labs/lab5/part2/)
20:49:09	16449/16449	---M--	200	added ('OK')	image/png	etag:%22637d7308-4041%22	http://hitsz-cslab.gitee.io/os-labs/lab5/part2.assets/image-20211023213227117.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab5/part2.assets/image-20211023213227117.png	(from http://hitsz-cslab.gitee.io/os-labs/lab5/part2/)
20:49:20	74562/74562	---M--	200	added ('OK')	image/png	etag:%22637d7308-12342%22	http://hitsz-cslab.gitee.io/os-labs/lab5/part2.assets/image-20211023220037443.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab5/part2.assets/image-20211023220037443.png	(from http://hitsz-cslab.gitee.io/os-labs/lab5/part2/)
20:49:22	78202/78202	---M--	200	added ('OK')	image/png	etag:%22637d7308-1317a%22	http://hitsz-cslab.gitee.io/os-labs/lab5/part2.assets/image-20211023220318053.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab5/part2.assets/image-20211023220318053.png	(from http://hitsz-cslab.gitee.io/os-labs/lab5/part2/)
20:49:25	29509/29509	---M--	200	added ('OK')	image/png	etag:%22637d7308-7345%22	http://hitsz-cslab.gitee.io/os-labs/lab5/part2.assets/image-20211023221226330.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab5/part2.assets/image-20211023221226330.png	(from http://hitsz-cslab.gitee.io/os-labs/lab5/part2/)
20:49:25	15727/15727	---M--	200	added ('OK')	image/png	etag:%22637d7308-3d6f%22	http://hitsz-cslab.gitee.io/os-labs/lab5/part2.assets/image-20211023224724044.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab5/part2.assets/image-20211023224724044.png	(from http://hitsz-cslab.gitee.io/os-labs/lab5/part2/)
20:49:26	117439/117439	---M--	200	added ('OK')	image/png	etag:%22637d7308-1cabf%22	http://hitsz-cslab.gitee.io/os-labs/lab5/part2.assets/image-20211023215038949.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab5/part2.assets/image-20211023215038949.png	(from http://hitsz-cslab.gitee.io/os-labs/lab5/part2/)
20:49:27	12100/12100	---M--	200	added ('OK')	image/png	etag:%22637d7308-2f44%22	http://hitsz-cslab.gitee.io/os-labs/lab5/part2.assets/image-20211023231540262.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab5/part2.assets/image-20211023231540262.png	(from http://hitsz-cslab.gitee.io/os-labs/lab5/part2/)
20:49:31	21615/21615	---M--	200	added ('OK')	image/png	etag:%22637d7308-546f%22	http://hitsz-cslab.gitee.io/os-labs/lab5/part2.assets/image-20211024114457361.png	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab5/part2.assets/image-20211024114457361.png	(from http://hitsz-cslab.gitee.io/os-labs/lab5/part2/)
20:49:32	24407/24407	---MCZ	200	added ('OK')	text/html	etag:W/%22637d7308-5f57%22	http://hitsz-cslab.gitee.io/os-labs/lab5/part3-1/index.html	D:/webs/hitsz/hitsz-cslab.gitee.io/os-labs/lab5/part3-1/index-2.html	(from http://hitsz-cslab.gitee.io/os-labs/lab5/part2/)
